1.0.6,"bb9033956c9f5948628d4e2f2776fc0409533166",[console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java  core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractAttrValue.java  core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java  core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractSchema.java  core/src/main/java/org/apache/syncope/core/report/AbstractReportlet.java  core/src/main/java/org/apache/syncope/core/report/StaticReportlet.java  core/src/main/java/org/apache/syncope/core/report/UserReportlet.java  core/src/main/java/org/apache/syncope/core/util/DataFormat.java  core/src/main/java/org/apache/syncope/core/util/ImportExport.java  core/src/main/java/org/apache/syncope/core/util/JexlUtil.java],[0  19  0  0  0  2  6  132  4  1],[12  36  25  38  11  1  5  0  16  2]
1.0.6,"5de9702f07815f52b1adda625e8d68139cecf295",[build-tools/src/main/java/org/apache/syncope/buildtools/H2StartStopListener.java],[8],[9]
1.0.6,"da93d10e824868d652dbbd647253e60e4cf4e07e",[client/src/main/java/org/apache/syncope/client/rest/utils/RestClientExceptionMapper.java  common/src/main/java/org/apache/syncope/common/types/SyncopeClientExceptionType.java  common/src/main/java/org/apache/syncope/common/validation/SyncopeClientCompositeErrorException.java  common/src/main/java/org/apache/syncope/common/validation/SyncopeClientErrorHandler.java  console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java  core/src/main/java/org/apache/syncope/core/rest/controller/ConnInstanceController.java  core/src/main/java/org/apache/syncope/core/rest/controller/DerivedSchemaController.java  core/src/main/java/org/apache/syncope/core/rest/controller/ResourceController.java  core/src/main/java/org/apache/syncope/core/rest/controller/SchemaController.java  core/src/main/java/org/apache/syncope/core/rest/controller/VirtualSchemaController.java  core/src/main/java/org/apache/syncope/core/rest/utils/RestServiceExceptionMapper.java  core/src/test/java/org/apache/syncope/core/rest/DerivedSchemaTestITCase.java  core/src/test/java/org/apache/syncope/core/rest/ResourceTestITCase.java  core/src/test/java/org/apache/syncope/core/rest/SchemaTestITCase.java  core/src/test/java/org/apache/syncope/core/rest/VirtualSchemaTestITCase.java],[2  2  2  3  5  4  27  22  24  25  9  27  23  24  29],[2  1  2  1  5  5  7  3  2  3  2  2  1  2  1]
1.0.7,"f632f56dd8786299ac4d2ef1bf22799bd0d84ecd",[common/src/main/java/org/apache/syncope/common/types/IntMappingType.java  console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java  console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java],[2  39  15],[1  38  27]
1.0.7,"c6e7ac002b60ac457751b00a5bc9d683541aab0d",[common/src/main/java/org/apache/syncope/common/types/IntMappingType.java  console/src/main/java/org/apache/syncope/console/pages/NotificationModalPage.java  console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchPanel.java],[2  39  15],[1  38  27]
1.0.7,"b41540a30aef6db0dfec2dbb36fc77b1f50ab73d",[core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskDAOImpl.java],[10  2  2  1],[4  2  2  1]
1.0.7,"dc9a5a8594e7b6dc377c9b42bfa4fbaea449fd7d",[common/src/main/java/org/apache/syncope/common/search/OrderByClauseBuilder.java  common/src/main/java/org/apache/syncope/common/services/ReportService.java  common/src/main/java/org/apache/syncope/common/services/RoleService.java  common/src/main/java/org/apache/syncope/common/services/TaskService.java  common/src/main/java/org/apache/syncope/common/services/UserService.java  console/src/main/java/org/apache/syncope/console/commons/AttributableDataProvider.java  console/src/main/java/org/apache/syncope/console/pages/ProvisioningModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Reports.java  console/src/main/java/org/apache/syncope/console/pages/Resources.java  console/src/main/java/org/apache/syncope/console/pages/Tasks.java  console/src/main/java/org/apache/syncope/console/pages/panels/AjaxDataTablePanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/SearchView.java  console/src/main/java/org/apache/syncope/console/rest/AbstractAttributableRestClient.java  console/src/main/java/org/apache/syncope/console/rest/BaseRestClient.java  console/src/main/java/org/apache/syncope/console/rest/ReportRestClient.java  console/src/main/java/org/apache/syncope/console/rest/RoleRestClient.java  console/src/main/java/org/apache/syncope/console/rest/TaskRestClient.java  console/src/main/java/org/apache/syncope/console/rest/UserRestClient.java  core/src/main/java/org/apache/syncope/core/persistence/dao/ReportDAO.java  core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java  core/src/main/java/org/apache/syncope/core/persistence/dao/TaskDAO.java  core/src/main/java/org/apache/syncope/core/persistence/dao/UserDAO.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractAttributableDAOImpl.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AbstractDAOImpl.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ReportDAOImpl.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/TaskDAOImpl.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java  core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java  core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java  core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java  core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java  core/src/main/java/org/apache/syncope/core/services/ReportServiceImpl.java  core/src/main/java/org/apache/syncope/core/services/RoleServiceImpl.java  core/src/main/java/org/apache/syncope/core/services/TaskServiceImpl.java  core/src/main/java/org/apache/syncope/core/services/UserServiceImpl.java  core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeUserQueryImpl.java  core/src/test/java/org/apache/syncope/core/persistence/dao/UserTest.java],[5  18  18  24  35  2  5  2  34  2  4  1  4  20  3  5  5  5  2  2  3  3  2  21  6  7  10  21  3  2  5  2  14  13  17  13  2  1],[1  0  0  0  0  2  2  1  32  4  32  0  2  0  2  4  3  4  1  1  1  2  2  2  3  5  4  63  2  2  2  2  2  2  3  4  3  1]
1.0.7,"90e89addb59464ed5eb311ba9a8c698788eaef46",[client/src/main/java/org/apache/syncope/client/SyncopeClient.java  common/src/main/java/org/apache/syncope/common/search/OrderByClauseBuilder.java  common/src/main/java/org/apache/syncope/common/services/JAXRSService.java  common/src/main/java/org/apache/syncope/common/services/RoleService.java  common/src/main/java/org/apache/syncope/common/services/UserService.java  core/src/main/java/org/apache/syncope/core/init/LoggerLoader.java  core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java  core/src/main/java/org/apache/syncope/core/persistence/dao/AttributableSearchDAO.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/AttributableSearchDAOImpl.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/OrderBySupport.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/SearchSupport.java  core/src/main/java/org/apache/syncope/core/persistence/dao/impl/UserDAOImpl.java  core/src/main/java/org/apache/syncope/core/persistence/dao/search/OrderByClause.java  core/src/main/java/org/apache/syncope/core/report/RoleReportlet.java  core/src/main/java/org/apache/syncope/core/report/UserReportlet.java  core/src/main/java/org/apache/syncope/core/rest/controller/RoleController.java  core/src/main/java/org/apache/syncope/core/rest/controller/UserController.java  core/src/main/java/org/apache/syncope/core/services/AbstractServiceImpl.java  core/src/main/java/org/apache/syncope/core/services/RoleServiceImpl.java  core/src/main/java/org/apache/syncope/core/services/UserServiceImpl.java  core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java  core/src/main/java/org/apache/syncope/core/util/AttributableUtil.java  core/src/test/java/org/apache/syncope/core/persistence/dao/AttributableSearchTest.java  core/src/test/java/org/apache/syncope/core/rest/SearchTestITCase.java],[10  41  4  25  43  0  2  14  193  47  137  3  69  4  4  6  7  28  15  17  3  0  80  12],[0  0  0  2  2  1  1  1  112  0  0  17  0  1  1  3  3  0  2  2  1  17  27  0]
1.0.7,"4cabd59ef5a9b4c73e910ba926e11cf360f4deee",[common/src/main/java/org/apache/syncope/common/types/EntityViolationType.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AttrValueValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ConnInstanceValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/EntitlementValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ExternalResourceValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/InvalidEntityException.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PolicyValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/PropagationTaskValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/ReportValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeRoleValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserValidator.java  core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaValidator.java],[3  4  5  9  4  4  19  12  8  12  3  6  6  3  6  4  6  6],[6  0  4  9  2  5  14  5  6  9  2  4  4  4  4  3  4  4]
1.0.7,"e8a50c9ed1fa2e4638e6e2ca38fb0eba461676af",[common/src/main/java/org/apache/syncope/common/types/MappingPurpose.java  console/src/main/java/org/apache/syncope/console/pages/Resources.java  console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java  console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java],[2  1  8  7],[2  1  10  2]
